ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
9543,3,2,3,2,2,2,3,2,3,2,3,3,2,2,2
9566,2,3,3,1,2,2,5,3,2,3,2,3,2,3,3
9589,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2
9599,2,2,2,2,2,2,5,1,1,1,2,2,2,1,2
9600,2,2,4,2,2,2,3,2,3,3,2,2,2,2,3
9632,3,2,2,3,2,2,3,2,2,1,4,4,2,2,3
9637,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2
9741,2,2,2,3,2,2,2,3,3,1,2,3,3,4,4
10164,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2
10292,2,2,2,2,1,2,2,2,3,3,2,3,2,2,2
10453,2,2,1,2,1,2,1,2,2,1,2,2,3,2,2
10503,2,3,2,3,3,2,3,2,2,2,3,3,2,2,2
10535,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2
10586,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4
10595,4,4,2,4,3,4,3,4,4,4,4,4,3,4,3
10635,3,2,2,2,3,3,4,2,2,2,2,3,3,3,2
10667,2,2,3,2,2,2,3,3,4,4,2,2,3,3,2
10668,2,4,3,2,1,2,2,2,2,2,2,3,2,2,2
10691,2,2,3,1,1,1,2,2,2,2,3,2,1,2,2
10723,4,2,2,2,2,2,2,4,4,4,4,4,2,3,2
10730,2,2,1,1,1,2,3,3,3,3,2,2,1,2,2
10753,4,3,3,2,2,2,3,4,4,4,4,4,2,4,3
10765,3,2,3,3,2,3,2,3,3,3,3,4,2,3,4
10783,2,2,2,2,2,2,5,2,2,2,3,3,2,2,2
10794,2,2,3,3,3,2,3,3,3,2,4,3,2,2,1
10830,2,2,1,3,2,2,3,2,3,2,2,2,2,2,2
10886,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2
11077,1,3,2,1,1,1,4,1,1,2,1,2,1,1,1
11087,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2
11094,2,1,1,1,3,2,4,1,1,1,2,2,2,2,2
11174,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
11190,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3
11224,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2
11235,2,2,1,2,1,2,2,2,1,1,2,3,2,2,2
11269,4,2,3,3,3,4,3,2,2,2,4,4,1,1,4
11436,3,3,2,2,2,2,3,3,3,3,4,4,2,3,3
11443,3,2,2,2,2,2,5,3,3,2,2,3,2,3,3
11554,2,2,2,2,1,1,3,2,2,1,2,3,2,2,1
11563,3,3,2,3,3,3,2,1,1,1,3,4,3,1,3
11587,3,2,2,3,3,3,2,3,3,3,4,4,2,3,3
11598,3,4,3,2,2,2,3,3,1,4,4,4,3,2,2
11633,3,2,2,2,2,2,5,3,3,4,2,4,2,2,2
11660,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
11666,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2
11683,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1
11691,2,2,1,1,3,2,2,1,1,1,2,2,3,1,1
11699,1,2,3,2,2,2,2,2,3,2,3,3,2,2,2
12089,2,2,3,1,1,1,1,3,3,3,4,4,2,2,1
12144,3,2,2,2,2,2,4,2,2,2,4,4,2,3,2
12151,3,1,1,1,1,1,3,1,2,2,2,3,2,2,2
12160,4,3,4,2,3,4,4,4,4,3,2,4,2,4,4
12165,3,2,2,2,2,4,3,3,4,2,4,4,3,3,2
12168,1,2,2,2,2,2,3,2,1,1,2,4,2,2,1
12169,3,2,2,2,1,3,2,2,4,2,2,2,2,2,2
12253,4,4,4,3,3,3,2,4,4,4,3,3,3,2,3
12267,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1
12289,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2
12368,4,4,3,4,4,2,3,2,3,3,4,4,2,2,4
12394,3,3,4,3,3,3,2,4,4,4,2,3,3,2,3
12494,2,3,2,2,2,3,2,2,2,2,2,4,2,2,1
12497,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2
12520,3,3,2,2,2,4,2,2,3,3,3,2,2,2,2
12630,4,3,2,2,2,3,4,4,4,4,4,3,4,4,2
12648,2,1,3,1,1,2,2,1,1,1,2,3,2,1,2
12650,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
12655,3,2,2,2,3,2,2,4,4,4,2,2,2,4,2
12666,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
12834,2,3,3,2,2,2,2,3,3,3,2,4,3,2,2
12869,3,2,2,2,2,2,2,3,3,3,2,2,2,3,3
13047,2,3,3,2,1,2,3,2,3,2,2,2,2,2,2
13208,2,2,2,2,2,2,3,4,4,2,3,3,2,3,2
13507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13552,3,3,2,3,4,3,5,4,3,3,3,3,4,3,2
13559,1,2,1,1,1,1,1,1,1,1,2,3,2,1,1
13592,4,4,2,3,2,3,4,4,4,4,4,4,2,4,4
13598,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2
13609,2,1,2,3,1,2,2,4,4,2,4,4,2,2,2
13643,3,3,2,3,3,3,4,4,4,4,3,3,3,4,3
13654,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2
13680,3,3,3,2,3,2,5,4,4,4,4,2,3,4,2
13712,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1
13713,3,2,2,3,3,3,2,4,3,3,4,3,2,4,3
13737,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2
13740,2,2,3,2,2,3,4,3,3,2,2,3,3,2,2
13857,3,1,2,2,1,2,3,3,3,3,3,1,2,2,2
14066,3,2,2,2,3,3,3,2,2,3,3,4,3,3,3
14172,2,2,3,1,1,1,1,1,2,2,1,3,1,2,1
14236,3,2,2,2,2,2,2,3,2,2,3,3,2,3,3
14307,3,2,2,2,2,2,3,4,4,4,4,4,2,4,3
14331,3,2,4,3,2,2,3,4,4,4,4,4,3,4,3
14399,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3
14405,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2
14418,3,3,3,3,2,4,3,4,3,4,3,4,3,4,3
14420,2,2,3,3,1,2,2,2,1,1,3,2,3,1,3
14427,4,3,3,2,2,4,4,4,4,4,4,4,2,4,4
14450,2,2,3,2,2,2,2,2,2,3,3,3,2,2,3
14465,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2
14494,2,3,2,2,2,1,3,4,4,2,4,4,2,3,1
14534,3,3,3,2,3,2,2,3,3,3,2,2,3,3,2
14595,2,2,1,2,1,1,2,2,2,2,3,3,2,2,2
14612,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1
14693,2,2,1,2,2,2,2,2,3,1,2,3,2,2,2
15076,4,4,4,2,4,2,4,4,2,2,4,2,3,4,2
15101,3,4,4,3,2,3,2,3,3,2,4,2,3,2,2
15151,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4
15196,3,3,3,2,3,3,2,4,4,3,3,3,3,4,4
15206,2,1,2,1,1,2,1,3,2,1,2,2,3,2,1
15334,3,2,2,2,3,3,5,3,2,1,3,3,2,2,2
15355,3,3,3,3,2,2,3,2,3,2,3,3,2,2,2
15363,2,2,1,1,2,2,3,2,3,2,4,3,3,2,2
15383,3,2,2,2,1,2,3,2,2,2,4,3,2,2,2
15432,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
15494,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4
15535,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3
15555,3,2,2,3,1,2,3,2,2,2,3,4,2,3,2
15628,2,2,2,2,1,2,3,2,2,1,3,2,2,2,2
15694,3,2,2,1,2,3,3,3,3,3,4,4,2,4,3
15779,2,2,2,1,2,2,3,2,3,2,2,2,2,1,2
15820,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2
15847,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2
15917,4,1,1,1,4,1,2,4,4,4,4,4,2,2,1
16025,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
16033,3,3,3,2,2,2,3,4,3,4,4,4,2,3,3
16051,3,3,3,2,2,3,3,3,3,2,3,2,3,2,3
16067,2,2,2,2,2,2,4,3,3,3,2,2,2,2,2
16097,4,2,3,4,2,2,4,2,2,2,2,3,2,2,2
16107,2,1,1,1,2,2,2,2,2,2,3,4,2,2,2
16141,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
16160,3,2,1,1,2,3,2,3,1,3,3,4,2,4,2
16163,4,4,4,3,2,4,2,4,4,2,3,4,4,4,4
16222,3,2,2,2,1,2,3,2,2,2,3,3,3,4,3
16223,2,2,1,1,2,2,3,2,2,2,2,2,2,1,2
16332,2,2,2,3,2,1,2,1,2,2,2,3,2,1,2
16616,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16625,2,2,1,3,1,2,1,2,2,1,4,2,4,3,2
16663,3,2,2,2,2,2,4,2,1,2,2,3,2,2,3
16945,2,2,2, ,2,2,3,2,2,2,2,2,2,2,2
16955,2,3,2, ,2,2,2,2,2,2,2,2,2,2,2
17098,3,1,2,2,2,3,2,4,4,4,3,3,2,4,2
17138,3,2,3,1,1,2,3,4,4,4,2,3,2,2,3
17167,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
17179,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2
17180,2,2,4,2,2,2,2,3,3,3,3,3,2,3,2
17346,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2
17374,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2
17411,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2
17424,4,2,2,3,2,3,3,4,4,4,4,3,3,2,3
17460,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
17463,3,2,2,2,2,3,2,3,1,1,4,4,2,1,2
17531,3,2,2,2,2,2,2,4,4,4,2,2,2,3,3
17662,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
17693,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
17771,2,1,1,1,2,2,2,2,4,3,3,3,2,1,2
17909,2,3,2,2,2,2,3,2,2,3,3,3,2,2,2
17975,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2
18089,4,3,3,4,4,3,2,4,4,4,4,4,4,4,2
18268,2,4,2,1,1,2,1,1,1,1,3,2,1,1,2
18412,3,2,3,3,2,3,2,4,4,4,2,3,2,4,2
18575,2,1,2,2,2,3,2,2,3,2,1,2,2,2,2
18596,3,3,2,3,2,2,3,3,2,2,3,4,2,3,2
18604,2,2,3,2,2,2,3,3,3,2,4,4,2,2,3
18619,4,2,2,1,3,3,4,3,2,2,3,4,3,3,3
18630,3,2,4,2,2,2,2,3,1,2,2,2,2,4,1
18689,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
18754,2,1,2,2,2,2,2,2,1,1,3,3,2,2,2
18759,2,2,2, ,2,2,1,2,2,2,1,2,2,2,2
19000,3,2,2,2,2,2,3,3,2,4,2,3,2,2,2
19138,2,2,2,2,1,2,2,1,2,1,3,3,2,1,2
19179,3,2,2,2,2,2,3,4,4,2,2,2,2,4,2
19206,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
19392,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2
19460,3,4,2,4,2,3,4,2,2,2,4,4,3,2,4
19476,3,2,2, ,3,2,2,3,3,3,2,2,3,2,2
19510,3,3,2,3,2,3,2,2,2,2,3,3,2,2,2
19513,3,2,2,3,1,2,2,1,1,2,3,3,2,1,3
19620,2,1,1,1,2,2,2,1,1,1,2,3,2,2,2
19649,4,2,2,3,4,4,4,2,2,4,4,4,4,2,4
19658,4,2,2,2,4,4,4,2,2,2,2,4,4,3,2
19735,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
19828,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2
19841,2,2,1,3,2,2,3,1,2,1,2,3,3,2,2
19862,3,2,4,3,2,2,3,2,1,1,3,4,2,2,2
19932,3,2,3,2,2,3,2,2,3,2,3,4,2,2,2
19936,3,3,4,2,2,2,2,4,4,4,3,3,2,4,3
19979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
20047,3,2,3,3,2,2,3,3,3,3,3,3,2,3,2
20089,2,3,4,2,2,3,3,3,3,4,2,2,2,2,3
20121,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3
20128,2,2,3,2,2,3,2,3,3,3,2,3,2,3,2
20134,2,2,3,3,2,2,5,3,3,2,2,2,2,3,2
20149,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1
20177,2,2,3,2,2,2,5,3,3,3,3,4,2,3,2
20181,2,2,2,2,2,2,1,4,4,4,2,2,2,4,2
20184,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4
20198,4,3,3,1,3,4,4,2,2,1,2,2,1,1,1
20230,3,3,2,2,3,2,3,3,3,2,3,4,4,2,1
20236,3,2,2,2,3,3,3,3,2,3,4,4,4,3,3
20239,3,2,4,2,2,2,2,3,3,2,2,2,2,2,2
20243,4,2,3,4,4,4,4,4,4,4,4,4,3,4,4
20247,2,3,3,2,1,2,4,2,2,2,2,3,2,2,1
20254,2,2,2,2,2,3,2,4,3,4,3,2,3,2,2
20265,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1
20272,4,2,3,2,4,4,4,3,3,4,4,2,2,2,2
20308,2,2,3,3,2,3,2,1,1,2,2,3,2,2,2
20334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20339,3,2,3,2,1,2,3,4,3,3,2,2,2,2,2
20351,3,2,4,2,2,3,5,4,4,4,3,3,3,4,4
20381,4,4,4,4,3,2,4,4,4,3,4,4,2,4,3
20395,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1
20399,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2
20416,2,2,3,3,2,3,3,2,2,1,3,3,2,2,3
20432,2,1,1,1,1,2,3,1,1,1,2,4,2,1,2
20477,2,2,3,2,2,2,2,3,4,2,3,2,2,2,2
20491,3,3,3,3,3,3,5,3,3,3,4,4,3,2,3
20504,3,3,3,2,2,3,3,3,3,3,4,4,3,3,3
20516,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3
20522,2,2,1,1,1,2,1,1,1,1,1,3,1,1,2
20536,3,2,3, ,2,2,3,4,4,4,3,3,2,4,2
20545,4,2,4,3,2,2,5,2,2,2,2,4,2,2,3
20552,3,2,3,3,2,2,5,3,3,4,2,2,2,2,1
20590,3,2,2,2,2,2,3,4,4,4,2,3,2,2,2
20606,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2
20607,3,2,2,2,1,2,1,4,1,2,3,3,2,2,3
20616,3,3,4,4,2,2,2,1,1,1,2,3,2,2,2
20618,3,3,4,3,2,2,2,3,2,2,4,4,2,3,2
20622,2,3,3,2,1,3,2,2,2,4,3,2,1,2,2
20632,2,3,3,3,2,2,2,2,2,2,3,3,2,2,3
20644,3,1,1,1,3,2,2,2,2,1,4,4,2,1,2
20656,2,2,1,1,1,2,3,2,3,2,1,2,2,2,1
20687,4,3,3,3,3,2,2,2,4,3,3,3,3,2,4
20727,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
20732,2,2,3,2,1,2,1,2,3,2,2,2,2,2,2
20769,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2
20782,3,3,2,2,4,2,4,3,3,3,2,3,2,3,3
20785,3,3,3,2,2,2,4,4,4,4,4,4,4,4,3
20846,2,2,2,2,2,2,5,2,2,2,3,2,2,2,2
20874,1,1,2,1,1,2,1,4,4,4,4,3,2,3,2
20885,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1
20967,2,2,4,2,2,2,2,2,2,2,4,4,2,2,2
20992,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1
21005,3,1,1, ,1,2,2,1,2,2,2,4,1,1,1
21009,3,2,2,3,2,2,3,3,3,3,3,3,2,2,2
21028,2,2,2,2,2,2,2,3,3,3,3,2,2,3,2
21042,3,1,1, ,2,3,4,1,1,1,1,2,2,1,3
21044,2,2,3,1,1,2,5,2,2,2,2,3,2,2,1
21061,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2
21072,2,2,2,2,3,3,5,2,2,2,3,3,3,2,2
21073,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21074,2,3,2,2,1,2,4,2,2,2,2,2,2,2,2
21090,3,2,2,3,2,2,3,2,2,2,2,3,3,3,2
21094,4,2,2,4,2,3,4,2,1,3,2,2,2,2,2
21150,4,4,4,2,2,4,2,3,3,2,4,4,3,3,3
21173,2,1,1,1,1,1,3,2,2,2,1,4,1,1,2
21183,3,2,3,2,2,3,2,2,1,2,1,4,2,1,2
21193,2,3,3,2,2,2,2,4,4,4,2,2,2,4,2
21222,2,2,3,2,2,3,2,2,3,2,2,3,3,2,3
21232,3,3,4,2,3,3,2,3,3,3,3,3,3,3,4
21234,2,2,3,2,2,2,5,2,2,2,2,3,2,2,2
21269,2,3,2,2,2,3,2,2,2,3,3,3,2,2,2
21290,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2
21291,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21299,3,3,3,2,2,2,4,4,4,4,4,3,3,4,2
21312,1,1,3,2,1,2,4,2,2,3,2,3,2,2,2
21318,3,2,2,2,2,2,2,2,4,2,4,2,2,2,2
21319,4,2,2,2,4,4,3,2,2,2,4,4,4,2,3
21322,2,2,2,1,2,3,3,4,4,2,2,2,2,3,2
21327,1,1,1,1,2,3,1,1,1,1,1,4,1,1,2
21345,1,1,1,1,1,1,5,2,2,1,1,2,2,2,1
21359,2,2,2,2,2,3,2,3,3,3,2,2,1,2,1
21362,2,2,1,2,2,2,2,3,2,3,2,3,2,3,2
21408,3,3,2,4,4,2,4,1,1,1,3,3,4,1,2
21423,2,2,3,2,2,3,4,2,2,3,2,3,2,3,3
21426,3,3,3,2,3,3,5,3,3,2,3,2,3,2,3
21430,4,2,3,2,2,3,3,4,4,4,4,4,3,4,4
21431,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2
21442,4,2,4,3,2,3,3,4,3,2,4,2,3,4,2
21448,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2
21453,2,2,2,2,1,2,2,2,2,1,3,3,2,2,2
21472,1,2,1,1,1,2,1,1,1,1,2,3,1,1,2
21474,4,2,2,2,2,2,2,4,4,4,3,2,2,4,4
21477,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
21486,4,2,2,3,4,3,3,2,2,2,3,4,3,3,3
21531,1,1,2,1,1,2,5,2,2,1,2,3,2,2,1
21580,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2
21905,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2
22032,2,2,2,2,2,2,1,2,3,3,3,3,1,1,2
22122,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
22232,2,3,3,2,2,2,3,2,2,2,3,3,2,2,2
22257,4,3,3,2,2,2,4,3,3,3,4,4,3,4,3
22887,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2
22931,1,1,2,1,1,2,3,1,1,1,1,2,1,1,1
22960,2,2,2,2,2,1,2,2,1,1,3,3,2,2,1
23181,2,2,4,2,1,2,2,1,1,1,3,2,2,1,2
23469,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2
23492,3,2,2,4,3,4,4,3,3,2,3,3,3,3,3
23564,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3
23579,3,3,4,3,3,3,2,3,3,3,2,2,2,4,3
23646,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23792,3,3,3,3,2,2,2,1,1,1,3,3,3,1,3
23872,2,1,1,2,2,1,1,3,3,2,2,2,2,2,2
23886,3,3,2,2,3,2,3,2,2,2,2,3,3,2,4
23949,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1
24092,3,3,2, ,2,3,4,3,3,2,3,3,2,3,3
24127,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
24324,1,1,1,1,1,1,5,2,2,1,2,1,1,1,1
24575,3,1,1,1,1,1,1,2,4,4,4,4,1,3,2
24903,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
25056,2,3,2,2,4,2,4,3,2,3,3,4,2,3,2
25150,2,2,2,2,2,2,2,2,1,1,3,4,2,1,1
25263,2,2,2,3,2,2,5,2,2,2,2,2,2,2,2
25274,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
25296,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1
25300,2,2,2,1,1,1,2,2,2,1,3,1,1,2,1
25313,3,3,2,2,3,2,5,3,1,2,2,3,2,3,4
25352,3,2,2,2,2,3,2,3,3,2,3,3,2,3,3
25388,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2
25441,2,2,2,2,2,3,2,1,1,1,2,3,2,1,2
25468,2,2,4,2,1,2,4,2,3,2,2,3,2,2,2
25489,3,3,3,3,4,2,2,2,2,2,2,2,3,2,2
25554,3,2,2,2,2,2,3,2,2,2,3,4,3,2,3
25666,1,1,1,2,1,2,2,1,2,1,2,3,3,1,1
25782,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1
25785,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
25906,3,4,2,2,2,3,5,3,2,2,3,3,3,2,2
25911,2,3,3,2,2,2,2,3,2,2,2,2,2,3,2
25933,3,2,3,2,2,2,2,3,2,4,3,3,2,2,2
25978,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1
26025,3,2,3,3,2,2,2,2,3,2,2,3,3,2,4
26033,3,3,4,4,2,3,1,4,4,3,2,3,2,4,4
26040,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2
26087,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2
26089,2,2,3,2,2,3,4,2,2,2,2,3,2,2,4
26093,2,1,2,2,1,2,2,1,1,1,2,3,1,1,2
26099,2,3,2,2,3,2,2,2,1,1,2,3,2,2,1
26106,2,3,2,3,3,3,5,4,4,3,2,2,2,2,1
26144,1,1,1,2,1,1,2,3,2,4,3,3,2,2,2
26211,2,2,2,2,1,2,3,2,1,3,2,3,2,2,2
26354,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1
26969,3,2,2,3,3,3,4,2,2,2,2,4,3,2,3
27320,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
27571,2,3,3,2,2,3,2,2,2,2,2,3,2,2,2
27584,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2
27714,3,2,2,2,2,2,2,2,4,3,2,3,2,3,2
27743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27929,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
27971,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
28011,2,2,2, ,2,3,5,3,3,3,2,2,3,2,3
28297,3,2,2,2,2,2,1,4,4,4,2,2,2,4,3
28433,1,1,2,1,1,1,5,1,3,1,1,3,1,1,1
28455,2,1,1,2,1,2,1,1,1,1,2,2,4,1,1
28593,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
28599,2,1,3,2,1,2,3,1,1,1,2,2,2,2,1
28600,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2
28602,3,2,2,2,2,3,2,3,3,3,2,4,2,4,3
28624,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2
28639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28767,2,2,2,2,1,2,3,2,2,2,2,3,2,2,2
29042,1,1,1,1,1,2,1,2,3,4,2,3,2,2,2
29122,2,2,2,3,2,2,2,1,1,1,2,3,2,1,2
29128,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2
29453,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3
29603,2,2,2,2,1,2,5,2,2,2,1,2,2,2,2
29725,2,2,3,2,2,2,2,1,1,1,2,2,2,1,2
29835,3,2,3,2,2,2,3,3,3,2,2,3,3,3,2
29851,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
29895,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2
30057,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2
30162,4,3,3,3,2,2,2,4,4,4,3,4,3,3,4
30182,2,2,4,2,1,2,4,2,2,3,2,2,2,1,2
30235,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1
30260,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
30333,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2
30418,2,2,3,2,2,2,3,2,2,2,3,3,2,2,2
30423,4,2,2,3,2,3,4,4,4,4,3,4,3,4,4
30424,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30429,2,2,4,3,2,2,2,2,2,3,2,2,2,2,2
30566,1,2,2,2,1,2,2,1,1,1,3,3,2,1,1
30595,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2
30718,4,4,2,2,2,3,5,2,2,3,2,2,2,2,3
30724,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2
30775,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1
30913,2,1,3,2,2,3,5,3,3,3,2,3,3,3,3
30922,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2
30941,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
30965,3,1,3,2,2,2,2,3,3,2,3,3,2,2,1
31011,3,4,2,2,4,2,2,3,3,2,4,4,3,2,2
31088,2,2,1,2,1,2,2,2,2,1,3,2,2,2,1
31582,4,2,2,2,2,2,2,4,3,4,2,3,2,3,2
31773,3,4,3,3,2,3,5,2,2,1,3,2,2,2,3
31866,2,1,1,1,2,2,5,2,2,2,2,3,2,2,2
31868,2,2,3,1,1,1,2,3,3,3,3,3,2,2,2
31976,2,2,4,2,2,2,3,2,2,2,2,3,2,2,2
32083,3,2,3,4,2,3,4,3,3,4,3,4,2,3,3
32107,2,2,2,2,3,3,2,2,3,3,2,2,2,2,3
32344,3,2,1,1,2,2,2,3,3,2,2,4,3,3,2
32398,3,2,2,2,2,2,3,3,3,4,3,3,2,2,2
32403,2,2,2,2,2,1,2,2,1,1,2,3,2,2,2
32431,3,1,3,2,3,2,4,1,2,3,4,3,2,2,3
32599,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3
32686,2,3,3,2,3,3,3,2,2,2,3,3,2,2,2
33091,3,3,2,2,2,2,4,4,4,4,4,4,2,2,2
33305,3,3,2,2,2,2,4,3,4,4,4,4,2,2,3
33308,3,2,2,2,2,2,2,2,4,2,3,3,2,2,2
33379,2,3,3,2,2,2,4,3,3,2,2,3,2,3,2
33440,3,3,4,3,2,3,2,3,3,2,3,4,2,3,3
33724,2,3,1,1,2,2,2,2,1,2,3,2,3,2,2
33734,3,4,4,4,3,3,4,2,2,1,2,2,4,1,3
33735,3,2,4,4,2,2,4,2,3,2,3,4,2,3,2
33932,2,1,1,1,2,1,2,2,2,1,3,2,1,2,2
34019,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
34077,2,2,2,2,2,1,5,2,2,2,3,3,2,2,2
34104,3,2,2,2,1,1,1,3,3,2,2,3,2,2,2
34330,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
34416,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2
34436,3,2,2,4,2,3,4,3,3,3,3,3,2,2,2
34725,1,1,1,1,1,2,1,1,1,1,3,3,1,1,2
34890,2,2,3,2,2,3,3,3,3,3,3,3,2,2,2
34891,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
35039,3,2,2,2,2,2,2,3,3,3,3,4,2,3,2
35230,3,2,3,1,2,3,3,2,2,2,2,3,3,2,2
35371,4,3,2,2,2,3,4,4,4,4,3,3,3,3,4
35384,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2
