CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
715872333,Existing Customer,41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214,1998,16216,0.829,1344,21,1.1,0.11
712375758,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393,1423,14970,1.642,1461,42,0.75,0.087
708868233,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626
718030083,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871,1687,6184,1.242,1428,22,1.444,0.214
720707283,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288,866,4422,0.869,1777,42,0.75,0.164
771698658,Existing Customer,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376,2006,9370,0.619,1302,27,0.8,0.176
748326258,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302,1632,10670,1.509,1483,41,0.519,0.133
770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516,1679,32837,0.623,1060,27,0.5,0.049
779353083,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516,1468,33048,0.505,1330,32,0.684,0.043
711441333,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514,1580,8934,0.504,1229,27,0.8,0.15
719808558,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0
711551958,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0
809164083,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619,1779,840,1.259,1450,37,0.947,0.679
820596183,Existing Customer,58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407,2395,22012,1.071,2311,48,0.714,0.098
715999608,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377,1649,728,0.93,1378,26,1.167,0.694
710565408,Existing Customer,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516,1359,33157,1.327,1033,26,1.364,0.039
805543158,Existing Customer,52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086,2207,8879,0.869,1523,40,1.105,0.199
709752183,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432,2517,8915,0.615,1374,37,0.762,0.22
716479233,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258,1721,11537,0.908,1080,21,1.333,0.13
713837058,Existing Customer,48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571,1955,616,0.531,1234,24,0.714,0.76
718876683,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781,1168,4613,0.638,1600,32,0.455,0.202
770746908,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872,2509,5363,0.971,1155,32,0.882,0.319
794843883,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516,1202,33314,0.603,1353,33,0.737,0.035
803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127,1835,9292,2.368,1546,25,1.273,0.165
758076408,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857,1603,254,0.579,1590,43,1.263,0.863
714606558,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913,1272,641,1.008,1448,22,1,0.665
778425408,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839,2295,1544,0.569,1271,24,0.714,0.598
714171108,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115,1141,974,0.616,1223,20,0.538,0.539
719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472
713137233,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756,1789,25967,0.75,994,24,0.846,0.064
769425858,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0
711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878,2222,11656,0.853,1658,38,0.357,0.16
788900883,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106,1304,1802,0.604,1368,38,0.407,0.42
758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516,1666,32850,0.613,1218,18,0.8,0.048
772336458,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713
708711483,Existing Customer,57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871,1740,17131,1.727,1516,21,2,0.092
717906783,Existing Customer,41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207,1748,3459,1.073,1310,26,1,0.336
719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965,1644,16321,0.921,1767,50,0.923,0.092
769433508,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733,1819,914,0.767,933,25,0.923,0.666
790096533,Existing Customer,55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863,1301,7562,1.207,1512,27,1.455,0.147
720997383,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857,1833,24,0.723,829,17,0.7,0.987
787541883,Existing Customer,44,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516,0,34516,0.483,1120,27,0.35,0
709930758,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107,1222,9885,0.538,1506,33,0.941,0.11
789830058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573,1585,19988,0.621,1384,36,2.273,0.073
710299608,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859,2517,342,0.993,817,30,0.667,0.88
710741208,Existing Customer,39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269,1475,3794,1.148,2094,25,0.667,0.28
821797008,Attrited Customer,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0
708874533,Attrited Customer,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387,0,3387,0.789,510,24,0.6,0
715341858,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982,1289,693,0.939,1377,49,0.69,0.65
793636308,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645,1650,2995,0.912,1193,33,0.65,0.355
713779908,Existing Customer,46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189,1666,523,0.343,1287,36,0.636,0.761
712125258,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442,0,2442,0.98,701,19,0.727,0
709703433,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304,1532,19772,1.018,1770,25,0.923,0.072
721022433,Existing Customer,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577,2480,5097,0.435,1409,35,0.167,0.327
710103558,Existing Customer,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234,1486,1748,0.868,1354,28,0.647,0.459
715952883,Existing Customer,73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469,1125,3344,1.363,1765,34,1.615,0.252
719731458,Existing Customer,56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910,709,2201,0.538,1192,27,0.588,0.244
772390908,Attrited Customer,59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616,1054,2562,0.616,687,17,0.545,0.291
787348608,Existing Customer,70,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252,1495,1757,0.581,1227,15,0.875,0.46
709485033,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358,1152,1206,0.969,1737,26,1.6,0.489
715432608,Existing Customer,43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322,953,21369,0.769,1348,34,1.125,0.043
799471833,Existing Customer,45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133,1510,1623,0.609,1435,38,0.462,0.482
714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540,849,2691,0.456,1321,28,0.75,0.24
779656908,Existing Customer,40,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990,1378,5612,0.73,1479,29,0.611,0.197
788950158,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516,1652,32864,0.854,1283,39,1.294,0.048
778867533,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0
710620383,Existing Customer,43,M,4,Unknown,Married,$60K - $80K,Blue,35,6,3,2,24396,1171,23225,0.655,965,17,1.125,0.048
778661358,Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474,2143,331,1.53,1541,40,1,0.866
789483333,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214,795,4419,0.707,1258,23,1.3,0.152
809855808,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207,1650,3557,0.708,1339,20,0.538,0.317
718464258,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,25,2,2,2,9512,1082,8430,0.701,1007,22,1.444,0.114
708528483,Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187,2430,757,0.617,1387,33,1.357,0.762
771809733,Attrited Customer,64,F,0,High School,Married,$40K - $60K,Blue,53,1,3,3,3353,0,3353,1.021,960,18,0.385,0
719942883,Existing Customer,54,M,5,Graduate,Married,$60K - $80K,Blue,38,3,3,3,2290,1434,856,0.923,1119,18,3.5,0.626
807226683,Existing Customer,48,M,3,Unknown,Single,$40K - $60K,Blue,43,6,1,3,5279,1115,4164,0.549,1642,41,0.519,0.211
717806133,Existing Customer,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,29,5,3,0,23603,0,23603,0.795,1382,31,1.067,0
720615708,Existing Customer,57,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,2601,0,2601,0.814,1232,32,0.684,0
714511758,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363,1029,5334,0.838,1542,16,1.286,0.162
715050408,Existing Customer,41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029,1576,6453,0.826,1094,32,0.524,0.196
721132233,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410,1769,641,0.759,1217,30,1.143,0.734
719211558,Attrited Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401,0,3401,0.898,744,18,1,0
712069008,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260,1007,1253,0.84,1614,33,0.737,0.446
715996983,Existing Customer,47,M,4,Uneducated,Divorced,$80K - $120K,Blue,30,5,2,2,17682,2481,15201,1.302,1747,31,1.214,0.14
773466258,Existing Customer,48,F,4,High School,Married,$40K - $60K,Blue,42,3,1,3,4206,1100,3106,0.587,1144,22,1,0.262
798983508,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516,1440,33076,1.117,1575,34,2.4,0.042
719117433,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,0,23018,2168,20850,0.859,1463,24,1.667,0.094
716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556,1711,3845,1.434,1706,21,1.625,0.308
718621608,Attrited Customer,54,F,2,High School,Married,Unknown,Blue,44,3,3,1,6094,0,6094,1.129,909,14,0.273,0
715085733,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2,2939,1999,940,2.145,2434,33,1.538,0.68
788977833,Existing Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,48,2,1,0,5362,1274,4088,1.015,1876,41,0.783,0.238
720272958,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126,0,27126,0.953,1000,25,0.786,0
708421833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342,2517,825,0.771,1139,30,0.765,0.753
709173108,Attrited Customer,54,F,4,Graduate,Married,Unknown,Blue,40,6,2,2,2532,2221,311,0.491,799,21,0.235,0.877
709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,46,2,2,3,1900,1376,524,0.89,1881,45,0.607,0.724
715120608,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546,1703,12843,0.955,1273,27,0.588,0.117
770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521,1608,913,0.587,1328,33,0.571,0.638
779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427,1682,14745,0.631,1579,36,1.118,0.102
771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068,1718,11350,0.607,937,28,0.556,0.131
720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,23218,1814,21404,1.178,1749,37,2.083,0.078
716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281,837,2444,1.859,1424,29,1.417,0.255
713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096,2217,879,0.799,2011,41,0.783,0.716
712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052,1250,802,0.728,1208,31,0.632,0.609
789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3,583,855.3,0.888,1259,24,1,0.405
754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432,1418,8014,0.612,1319,26,0.368,0.15
819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938,2303,12635,0.804,949,27,2,0.154
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221,1343,878,0.869,1338,30,1.308,0.605
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,5731,1577,4154,0.657,1554,26,0.444,0.275
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516,2061,32455,0.722,1350,32,0.455,0.06
717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985,1130,5855,0.963,1694,44,0.76,0.162
721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221,1707,22514,0.816,1678,40,0.538,0.07
710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439,0,15439,0.742,2069,43,0.536,0
714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637,2030,19607,0.776,1222,23,0.438,0.094
721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543,0,14543,0.788,1536,37,0.423,0
711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684,2475,7209,0.697,1400,31,2.1,0.256
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007,930,4077,0.885,1050,28,1.154,0.186
710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616,1047,569,0.984,1389,33,1.2,0.648
787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116,0,19116,0.656,1184,29,0.611,0
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759,2223,536,1.32,2093,42,1,0.806
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249,1381,6868,0.798,678,11,0.833,0.167
714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,3,2,14041,2154,11887,1.084,1467,29,1.417,0.153
712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,2,5264,2169,3095,0.374,1219,27,0.5,0.412
709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,54,4,2,1,2420,1912,508,1.256,1730,36,0.565,0.79
773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826,2070,756,0.541,1025,28,0.647,0.732
715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,34,5,5,2,12518,1539,10979,0.645,1165,33,0.833,0.123
778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,1,5876,1297,4579,1.012,2133,55,0.719,0.221
789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516,0,34516,0.448,1122,13,0.182,0
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648,1926,7722,0.549,1083,22,1.75,0.2
720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516,2177,32339,1.32,1234,23,1.875,0.063
709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,35,3,3,0,3025,2376,649,1.252,1277,23,1.875,0.785
788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265,2517,748,0.952,1843,35,0.944,0.771
720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041,1355,4686,0.685,1747,49,0.581,0.224
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293,1823,470,0.617,1166,22,1.444,0.795
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399,2505,10894,0.627,1326,31,0.824,0.187
710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317,2517,1800,0.944,1619,36,1,0.583
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378,1069,2309,0.581,1285,16,0.333,0.316
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012,2242,2770,0.816,1142,28,1,0.447
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,30,4,1,0,2569,1605,964,0.574,1190,46,0.643,0.625
708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,1,2,3471,1785,1686,1.051,1052,24,0.714,0.514
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516,1699,32817,0.771,1628,38,0.727,0.049
715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,36,6,3,2,3312,1844,1468,0.986,1740,32,0.882,0.557
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578,2462,116,1.707,1378,29,0.812,0.955
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902,2517,385,0.821,996,26,0.444,0.867
778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,1,2742,2321,421,1.315,1389,32,0.6,0.846
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,3,2077,1571,506,1.031,1365,38,1,0.756
799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265,1942,4323,1.027,1715,43,0.87,0.31
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819,1560,6259,0.827,1582,25,0.786,0.2
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,3,2731,1692,1039,0.62,1220,22,0.692,0.62
714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,4,3,1438.3,537,901.3,0.819,715,13,0.182,0.373
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,2,16286,1710,14576,1.223,2552,49,1.227,0.105
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,3,34516,0,34516,0.507,1106,31,0.938,0
713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,47,6,1,0,2609,2439,170,1.269,1731,34,1.833,0.935
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567,1173,6394,0.541,1435,32,0.6,0.155
719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,3,22770,2517,20253,0.994,1882,38,0.652,0.111
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791,1648,2143,1.227,2058,34,0.789,0.435
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,4,2,2702,2517,185,1.019,1658,32,1.462,0.932
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555,2117,438,1.049,1334,32,0.6,0.829
788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2,2355,1090,1265,0.751,1441,29,0.812,0.463
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,2,0,5332,0,5332,0.939,1371,39,1.167,0
781391058,Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,3,2,1443,1375,68,0.683,1991,38,0.583,0.953
790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741,755,9986,1.166,1278,22,1.444,0.07
788853258,Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,25,3,2,0,7984,1503,6481,0.797,1734,39,1.167,0.188
711857733,Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,2,18584,2517,16067,0.703,1330,34,1.125,0.135
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,56,4,1,3,5585,1465,4120,1.503,1787,31,0.722,0.262
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516,2165,32351,0.837,1672,32,0.524,0.063
711643458,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,3,4,1438.3,0,1438.3,1.068,1439,41,1.05,0
788830683,Existing Customer,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,0,2478,2031,447,1.284,1558,31,0.938,0.82
807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,46,6,3,3,34516,2274,32242,0.788,1795,47,0.679,0.066
793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,3,2339,1440,899,0.431,893,22,0.375,0.616
716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,2726,0,2726,0.844,1099,27,0.588,0
828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,39,3,3,3,14881,848,14033,0.762,1408,23,1.091,0.057
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628,969,659,0.999,1893,15,2.75,0.595
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,2,2,3156,1644,1512,1.052,1151,31,1.385,0.521
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745,1270,3475,0.93,1519,31,0.938,0.268
713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36,5,3,2,19727,1785,17942,0.572,1245,25,0.786,0.09
719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,22720,793,21927,0.685,1102,27,0.286,0.035
708666258,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,36,5,3,0,8129,1799,6330,0.566,1402,33,0.737,0.221
714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,2,3,3751,1521,2230,0.974,1060,30,1.308,0.405
