insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-04-28 13:34:53,VALENCIA,MADRID,2019-05-14 14:50:00,2019-05-14 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 12:06:40,MADRID,SEVILLA,2019-04-20 14:00:00,2019-04-20 16:32:00,AVE,60.3,Turista,Promo
2019-05-04 05:20:27,MADRID,VALENCIA,2019-05-04 08:00:00,2019-05-04 14:10:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-02 09:44:30,MADRID,BARCELONA,2019-05-30 16:00:00,2019-05-30 18:30:00,AVE,88.95,Turista,Promo
2019-04-13 06:17:50,MADRID,SEVILLA,2019-05-31 10:00:00,2019-05-31 12:32:00,AVE,,Preferente,Promo
2019-04-25 19:09:03,MADRID,BARCELONA,2019-05-27 19:00:00,2019-05-27 21:30:00,AVE,94.55,Turista Plus,Promo
2019-04-14 12:20:48,VALENCIA,MADRID,2019-05-11 20:15:00,2019-05-11 21:55:00,AVE,27.8,Turista,Promo
2019-04-27 23:27:07,MADRID,SEVILLA,2019-05-14 13:00:00,2019-05-14 15:40:00,AVE,47.3,Turista,Promo
2019-04-24 03:30:34,SEVILLA,MADRID,2019-04-29 12:40:00,2019-04-29 15:23:00,AVE,53.4,Turista,Promo
2019-04-20 10:42:06,MADRID,VALENCIA,2019-05-29 11:10:00,2019-05-29 13:25:00,INTERCITY,29.9,Turista,Promo
2019-04-17 16:19:50,MADRID,BARCELONA,2019-04-19 08:30:00,2019-04-19 11:15:00,AVE,85.08,Turista,Promo
2019-04-15 01:03:17,BARCELONA,MADRID,2019-05-13 08:00:00,2019-05-13 11:10:00,AVE,85.1,Turista,Promo
2019-05-08 09:26:12,VALENCIA,MADRID,2019-05-25 10:40:00,2019-05-25 12:27:00,AVE,57.75,Turista,Promo
2019-04-27 01:23:40,SEVILLA,MADRID,2019-05-27 11:45:00,2019-05-27 14:17:00,AVE,59.1,Preferente,Promo
2019-04-28 03:04:47,MADRID,BARCELONA,2019-04-30 18:30:00,2019-04-30 21:20:00,AVE,107.7,Turista,Flexible
2019-05-09 13:36:09,MADRID,VALENCIA,2019-05-11 11:10:00,2019-05-11 13:25:00,INTERCITY,55.4,Turista,Flexible
2019-04-11 22:30:53,MADRID,VALENCIA,2019-05-29 16:45:00,2019-05-29 18:50:00,ALVIA,46.15,Preferente,Promo
2019-04-20 03:00:25,VALENCIA,MADRID,2019-04-28 09:50:00,2019-04-28 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-21 04:14:54,MADRID,PONFERRADA,2019-05-24 14:40:00,2019-05-24 18:33:00,AVE-MD,59.6,Turista con enlace,Flexible
2019-04-16 10:05:32,BARCELONA,MADRID,2019-04-23 20:00:00,2019-04-23 23:10:00,AVE,66.75,Turista,Promo
2019-04-19 09:11:30,VALENCIA,MADRID,2019-05-02 20:15:00,2019-05-02 21:55:00,AVE,39.45,Turista,Promo
2019-04-14 09:25:20,MADRID,VALENCIA,2019-05-30 21:10:00,2019-05-30 23:03:00,AVE,33.65,Turista,Promo
2019-05-02 21:01:15,MADRID,SEVILLA,2019-05-12 18:00:00,2019-05-12 20:32:00,AVE,128.5,Preferente,Flexible
2019-04-17 20:17:30,MADRID,SEVILLA,2019-04-25 21:25:00,2019-04-26 00:10:00,AV City,49.15,Turista,Promo
2019-04-20 01:12:49,MADRID,SEVILLA,2019-04-20 07:00:00,2019-04-20 09:55:00,AV City,49.15,Turista,Promo
2019-04-13 14:04:14,MADRID,BARCELONA,2019-04-19 21:25:00,2019-04-19 23:55:00,AVE,40.95,Turista,Promo
2019-04-15 17:06:11,SEVILLA,MADRID,2019-05-02 13:40:00,2019-05-02 16:10:00,AVE,47.3,Turista,Promo
2019-04-24 10:16:59,BARCELONA,MADRID,2019-05-31 19:00:00,2019-05-31 22:00:00,AVE,102.15,Turista Plus,Promo
2019-04-17 21:27:37,MADRID,VALENCIA,2019-05-08 16:45:00,2019-05-08 18:50:00,ALVIA,46.15,Preferente,Promo
2019-04-15 03:01:40,MADRID,BARCELONA,2019-05-24 17:30:00,2019-05-24 20:40:00,AVE,,Preferente,Promo
2019-04-17 15:11:17,SEVILLA,MADRID,2019-05-24 07:40:00,2019-05-24 10:05:00,AVE,53.4,Turista,Promo
2019-04-21 21:26:15,BARCELONA,MADRID,2019-05-20 21:15:00,2019-05-21 00:02:00,AVE,58.15,Turista,Promo
2019-04-15 07:05:47,MADRID,SEVILLA,2019-05-26 20:00:00,2019-05-26 22:21:00,AVE,64.05,Turista Plus,Promo
2019-04-22 01:20:00,BARCELONA,MADRID,2019-05-06 09:00:00,2019-05-06 11:45:00,AVE,107.7,Turista,Flexible
2019-04-14 23:11:10,MADRID,SEVILLA,2019-05-08 14:00:00,2019-05-08 16:32:00,AVE,47.3,Turista,Promo
2019-04-16 23:14:53,MADRID,VALENCIA,2019-04-28 17:10:00,2019-04-28 18:54:00,AVE,66.55,Preferente,Promo
2019-04-18 09:14:38,BARCELONA,MADRID,2019-04-28 16:25:00,2019-04-28 18:55:00,AVE,82.35,Turista Plus,Promo
2019-04-30 13:33:19,VALENCIA,MADRID,2019-05-23 21:05:00,2019-05-23 23:32:00,INTERCITY,29.9,Turista,Promo
2019-04-14 16:29:27,VALENCIA,MADRID,2019-05-27 21:05:00,2019-05-27 23:32:00,INTERCITY,29.9,Turista,Promo
2019-04-28 15:14:48,MADRID,BARCELONA,2019-04-29 07:15:00,2019-04-29 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-05-01 23:41:26,MADRID,BARCELONA,2019-05-07 13:25:00,2019-05-07 16:24:00,AVE-TGV,90.5,Turista Plus,Promo
2019-04-19 20:44:35,MADRID,BARCELONA,2019-05-27 19:30:00,2019-05-27 22:40:00,AVE,54.45,Preferente,Promo
2019-04-24 21:05:52,MADRID,SEVILLA,2019-05-08 08:30:00,2019-05-08 11:14:00,ALVIA,,Turista,Flexible
2019-04-12 02:07:21,MADRID,SEVILLA,2019-04-14 19:30:00,2019-04-14 22:05:00,AVE,76.3,Turista,Flexible
2019-04-14 09:03:43,MADRID,BARCELONA,2019-04-21 20:30:00,2019-04-21 23:40:00,AVE,90.5,Turista Plus,Promo
2019-04-18 12:14:04,MADRID,BARCELONA,2019-05-28 06:30:00,2019-05-28 09:20:00,AVE,66.75,Turista,Promo
2019-04-15 06:09:47,BARCELONA,MADRID,2019-05-16 14:00:00,2019-05-16 17:10:00,AVE,49.55,Turista,Promo
2019-05-06 23:11:38,SEVILLA,MADRID,2019-05-19 19:45:00,2019-05-19 22:17:00,AVE,76.3,Turista,Flexible
2019-04-15 13:24:51,SEVILLA,MADRID,2019-04-30 19:45:00,2019-04-30 22:17:00,AVE,53.4,Turista,Promo
2019-04-20 07:21:32,MADRID,VALENCIA,2019-05-13 11:55:00,2019-05-13 13:35:00,AVE,33.65,Turista,Promo
2019-04-17 04:40:00,MADRID,VALENCIA,2019-05-23 09:40:00,2019-05-23 11:24:00,AVE,39.45,Turista,Promo
2019-04-22 18:42:57,MADRID,BARCELONA,2019-05-31 14:00:00,2019-05-31 16:30:00,AVE,100.4,Turista,Promo
2019-04-23 06:11:46,MADRID,BARCELONA,2019-05-31 12:30:00,2019-05-31 15:30:00,AVE,85.1,Turista,Promo
2019-05-05 09:14:14,MADRID,BARCELONA,2019-05-16 07:30:00,2019-05-16 10:40:00,AVE,85.1,Turista,Promo
2019-04-16 05:25:11,VALENCIA,MADRID,2019-05-27 18:10:00,2019-05-27 19:57:00,AVE,21.95,Turista,Promo
2019-04-20 20:18:38,VALENCIA,MADRID,2019-06-01 17:10:00,2019-06-01 18:50:00,AVE,33.65,Turista,Promo
2019-04-22 07:40:17,MADRID,VALENCIA,2019-05-30 06:45:00,2019-05-30 08:38:00,AVE,27.8,Turista,Promo
2019-05-03 17:38:59,SEVILLA,MADRID,2019-06-01 09:50:00,2019-06-01 12:36:00,ALVIA,87.4,Preferente,Flexible
2019-04-14 03:47:03,SEVILLA,MADRID,2019-05-02 11:45:00,2019-05-02 14:17:00,AVE,60.3,Turista,Promo
2019-05-04 15:34:13,MADRID,VALENCIA,2019-05-17 20:40:00,2019-05-17 22:24:00,AVE,51.15,Turista,Promo
2019-04-21 01:33:49,PONFERRADA,MADRID,2019-05-27 11:28:00,2019-05-27 16:00:00,LD,42.75,Turista con enlace,Promo +
2019-04-21 03:36:36,BARCELONA,MADRID,2019-05-30 06:25:00,2019-05-30 08:55:00,AVE,78.8,Turista,Promo
2019-04-15 06:14:02,MADRID,BARCELONA,2019-05-15 21:25:00,2019-05-15 23:55:00,AVE,49.55,Turista,Promo
2019-04-17 19:06:47,MADRID,PONFERRADA,2019-04-23 14:40:00,2019-04-23 18:33:00,AVE-MD,59.6,Turista con enlace,Flexible
2019-04-19 06:45:53,MADRID,SEVILLA,2019-04-24 15:00:00,2019-04-24 17:21:00,AVE,53.4,Turista,Promo
2019-05-03 21:31:22,SEVILLA,MADRID,2019-05-16 08:35:00,2019-05-16 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-13 00:32:07,MADRID,BARCELONA,2019-05-10 14:30:00,2019-05-10 17:21:00,AVE,,Turista,Flexible
2019-04-14 09:26:12,MADRID,VALENCIA,2019-04-27 08:40:00,2019-04-27 10:33:00,AVE,45.3,Turista,Promo
2019-04-15 13:29:44,VALENCIA,MADRID,2019-05-15 15:10:00,2019-05-15 17:03:00,AVE,39.45,Turista,Promo
2019-04-19 17:36:41,MADRID,PONFERRADA,2019-05-06 12:20:00,2019-05-06 18:52:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-14 19:27:09,MADRID,BARCELONA,2019-05-24 18:30:00,2019-05-24 21:20:00,AVE,,Preferente,Promo
2019-04-30 01:04:53,MADRID,BARCELONA,2019-05-17 20:30:00,2019-05-17 23:40:00,AVE,80.15,Turista Plus,Promo
2019-04-13 04:10:38,MADRID,BARCELONA,2019-05-18 06:20:00,2019-05-18 09:29:00,AVE,,Turista,Promo
2019-04-12 10:12:06,MADRID,VALENCIA,2019-05-13 06:08:00,2019-05-13 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-20 13:03:12,MADRID,PONFERRADA,2019-05-25 14:40:00,2019-05-25 18:33:00,LD-MD,54.1,Turista con enlace,Flexible
2019-04-21 21:06:32,MADRID,BARCELONA,2019-05-29 07:00:00,2019-05-29 09:30:00,AVE,94.55,Turista Plus,Promo
2019-05-03 01:36:27,MADRID,SEVILLA,2019-05-07 10:00:00,2019-05-07 12:32:00,AVE,,Turista,Flexible
2019-04-16 14:17:11,BARCELONA,MADRID,2019-05-30 13:25:00,2019-05-30 16:10:00,AVE,58.15,Turista,Promo
2019-04-15 11:28:41,MADRID,SEVILLA,2019-04-25 21:25:00,2019-04-26 00:10:00,AV City,49.15,Turista,Promo
2019-04-19 09:28:22,MADRID,VALENCIA,2019-05-09 12:21:00,2019-05-09 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-14 13:19:42,PONFERRADA,MADRID,2019-05-17 06:11:00,2019-05-17 10:15:00,ALVIA,33.5,Turista,Promo
2019-04-21 06:18:27,MADRID,VALENCIA,2019-05-24 06:45:00,2019-05-24 08:38:00,AVE,33.65,Turista,Promo
2019-04-19 13:33:13,MADRID,VALENCIA,2019-04-21 20:40:00,2019-04-21 22:24:00,AVE,51.15,Turista,Promo
2019-04-20 16:14:29,BARCELONA,MADRID,2019-05-08 20:00:00,2019-05-08 23:10:00,AVE,58.15,Turista,Promo
2019-05-05 17:15:25,VALENCIA,MADRID,2019-05-31 06:38:00,2019-05-31 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-26 11:03:58,BARCELONA,MADRID,2019-04-28 12:50:00,2019-04-28 15:45:00,AVE-TGV,181.5,Preferente,Flexible
2019-05-02 05:45:50,MADRID,VALENCIA,2019-05-14 16:45:00,2019-05-14 18:50:00,ALVIA,46.15,Preferente,Promo
2019-04-18 05:09:58,SEVILLA,MADRID,2019-05-17 17:45:00,2019-05-17 20:17:00,AVE,76.3,Turista,Flexible
2019-04-20 03:38:33,BARCELONA,MADRID,2019-05-12 09:03:00,2019-05-12 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-14 14:28:46,MADRID,BARCELONA,2019-05-09 08:30:00,2019-05-09 11:15:00,AVE,85.1,Turista,Promo
2019-04-13 23:11:51,SEVILLA,MADRID,2019-04-18 11:45:00,2019-04-18 14:17:00,AVE,60.3,Turista,Promo
2019-04-15 10:10:13,MADRID,SEVILLA,2019-05-08 11:00:00,2019-05-08 13:32:00,AVE,60.3,Turista,Promo
2019-04-13 18:00:30,MADRID,VALENCIA,2019-05-28 16:05:00,2019-05-28 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-17 01:34:21,MADRID,SEVILLA,2019-05-14 10:00:00,2019-05-14 12:32:00,AVE,60.3,Turista,Promo
2019-04-17 01:21:23,BARCELONA,MADRID,2019-05-17 21:25:00,2019-05-17 23:55:00,AVE,75.4,Turista,Promo
2019-04-25 03:19:20,PONFERRADA,MADRID,2019-04-29 06:11:00,2019-04-29 10:15:00,ALVIA,55.8,Turista,Flexible
2019-04-17 05:16:35,BARCELONA,MADRID,2019-04-18 20:00:00,2019-04-18 23:10:00,AVE,102.15,Turista Plus,Promo
2019-05-09 15:40:03,PONFERRADA,MADRID,2019-05-22 13:44:00,2019-05-22 19:21:00,LD,32.9,Turista con enlace,Promo
2019-04-28 01:20:27,BARCELONA,MADRID,2019-05-07 17:00:00,2019-05-07 19:45:00,AVE,59.5,Turista Plus,Promo
2019-04-12 10:01:47,MADRID,VALENCIA,2019-06-01 10:40:00,2019-06-01 12:20:00,AVE,33.65,Turista,Promo
2019-04-22 12:36:21,MADRID,SEVILLA,2019-05-14 17:00:00,2019-05-14 19:38:00,AVE,69.4,Preferente,Promo
2019-04-14 20:24:54,VALENCIA,MADRID,2019-05-17 12:40:00,2019-05-17 14:20:00,AVE,45.3,Turista,Promo
2019-04-26 03:24:09,VALENCIA,MADRID,2019-05-20 18:10:00,2019-05-20 19:57:00,AVE,27.8,Turista,Promo
2019-05-09 19:16:09,SEVILLA,MADRID,2019-07-07 12:18:00,2019-07-07 14:56:00,ALVIA,40.3,Turista,Promo
2019-04-16 00:17:14,BARCELONA,MADRID,2019-04-17 16:25:00,2019-04-17 18:55:00,AVE,127.1,Turista,Flexible
2019-04-20 08:21:34,MADRID,VALENCIA,2019-05-12 09:40:00,2019-05-12 11:24:00,AVE,39.45,Turista,Promo
2019-04-17 23:14:29,BARCELONA,MADRID,2019-05-03 12:00:00,2019-05-03 15:10:00,AVE,181.5,Preferente,Flexible
2019-04-13 22:03:13,MADRID,BARCELONA,2019-04-23 07:30:00,2019-04-23 10:40:00,AVE,107.7,Turista,Flexible
2019-04-12 17:14:57,MADRID,VALENCIA,2019-05-14 15:30:00,2019-05-14 22:31:00,AVE-MD,,Turista con enlace,Flexible
2019-04-19 01:20:35,BARCELONA,MADRID,2019-05-21 16:00:00,2019-05-21 19:10:00,AVE,75.4,Turista,Promo
2019-04-22 03:08:07,VALENCIA,MADRID,2019-05-28 16:15:00,2019-05-28 17:55:00,AVE,33.65,Turista,Promo
2019-04-22 14:42:46,MADRID,BARCELONA,2019-05-30 17:00:00,2019-05-30 19:30:00,AVE,100.4,Turista,Promo
2019-04-20 12:33:25,SEVILLA,MADRID,2019-04-22 09:50:00,2019-04-22 12:36:00,ALVIA,,Turista,Flexible
2019-04-21 02:44:57,MADRID,SEVILLA,2019-05-30 11:05:00,2019-05-30 13:41:00,ALVIA,,Turista,Promo
2019-05-08 21:13:59,MADRID,BARCELONA,2019-06-30 19:00:00,2019-06-30 21:30:00,AVE,94.55,Turista Plus,Promo
2019-04-17 01:04:29,MADRID,VALENCIA,2019-05-15 11:10:00,2019-05-15 13:25:00,INTERCITY,16.6,Turista,Promo
2019-04-21 04:24:26,SEVILLA,MADRID,2019-05-20 21:00:00,2019-05-20 23:52:00,AV City,49.15,Turista,Promo
2019-04-24 07:20:19,MADRID,VALENCIA,2019-05-28 15:10:00,2019-05-28 16:52:00,AVE,21.95,Turista,Promo
2019-04-19 22:05:09,PONFERRADA,MADRID,2019-05-30 13:44:00,2019-05-30 19:21:00,LD,47.0,Turista con enlace,Flexible
2019-04-21 01:18:56,BARCELONA,MADRID,2019-05-18 09:00:00,2019-05-18 11:45:00,AVE,85.1,Turista,Promo
2019-04-21 08:52:32,MADRID,BARCELONA,2019-05-10 12:30:00,2019-05-10 15:30:00,AVE,107.7,Turista,Flexible
2019-04-12 12:29:48,MADRID,SEVILLA,2019-05-22 11:05:00,2019-05-22 13:41:00,ALVIA,,Turista,Promo
2019-04-15 09:09:10,MADRID,SEVILLA,2019-05-30 09:45:00,2019-05-30 12:27:00,INTERCITY,62.2,Turista,Flexible
2019-05-03 23:23:47,SEVILLA,MADRID,2019-05-09 06:10:00,2019-05-09 08:58:00,AV City,49.15,Turista,Promo
2019-05-05 03:34:52,MADRID,SEVILLA,2019-05-20 16:30:00,2019-05-20 18:51:00,AVE,47.3,Turista,Promo
2019-04-22 15:45:17,MADRID,BARCELONA,2019-05-07 06:30:00,2019-05-07 09:20:00,AVE,66.75,Turista,Promo
2019-05-02 11:12:13,MADRID,VALENCIA,2019-05-15 15:10:00,2019-05-15 16:52:00,AVE,21.95,Turista,Promo
2019-05-01 21:28:24,BARCELONA,MADRID,2019-05-15 11:00:00,2019-05-15 13:45:00,AVE,107.7,Turista,Flexible
2019-04-18 08:23:46,VALENCIA,MADRID,2019-05-22 17:10:00,2019-05-22 18:50:00,AVE,45.3,Turista,Promo
2019-04-28 15:17:55,SEVILLA,MADRID,2019-05-19 07:00:00,2019-05-19 10:02:00,AV City,49.15,Turista,Promo
2019-05-09 19:14:08,VALENCIA,MADRID,2019-05-31 12:40:00,2019-05-31 14:20:00,AVE,51.15,Turista,Promo
2019-04-14 16:11:30,BARCELONA,MADRID,2019-05-28 19:00:00,2019-05-28 22:00:00,AVE,40.95,Turista,Promo
2019-04-29 17:13:15,MADRID,BARCELONA,2019-05-27 08:30:00,2019-05-27 11:15:00,AVE,85.1,Turista,Promo
2019-04-14 12:40:29,MADRID,BARCELONA,2019-04-27 10:30:00,2019-04-27 13:15:00,AVE,58.15,Turista,Promo
2019-04-14 07:19:43,MADRID,SEVILLA,2019-04-17 10:00:00,2019-04-17 12:32:00,AVE,128.5,Preferente,Flexible
2019-04-26 15:32:58,MADRID,VALENCIA,2019-05-22 12:21:00,2019-05-22 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-21 06:09:33,SEVILLA,MADRID,2019-04-22 16:45:00,2019-04-22 19:17:00,AVE,76.3,Turista,Flexible
2019-05-01 01:25:16,MADRID,SEVILLA,2019-06-02 15:00:00,2019-06-02 17:21:00,AVE,69.4,Preferente,Promo
2019-04-21 08:05:39,MADRID,BARCELONA,2019-05-07 13:25:00,2019-05-07 16:24:00,AVE-TGV,75.4,Turista,Promo
2019-04-24 05:27:43,PONFERRADA,MADRID,2019-04-24 11:44:00,2019-04-24 16:00:00,MD-LD,,Turista con enlace,Promo +
2019-04-26 21:23:25,MADRID,VALENCIA,2019-05-31 09:40:00,2019-05-31 11:24:00,AVE,45.3,Turista,Promo
2019-04-23 23:43:44,MADRID,SEVILLA,2019-05-22 08:30:00,2019-05-22 11:14:00,ALVIA,52.45,Preferente,Promo
2019-04-27 17:38:16,MADRID,PONFERRADA,2019-04-30 22:14:00,2019-05-01 04:31:00,TRENHOTEL,,,
2019-04-18 17:41:18,MADRID,BARCELONA,2019-04-27 17:30:00,2019-04-27 20:40:00,AVE,58.15,Turista,Promo
2019-04-19 06:40:36,BARCELONA,MADRID,2019-05-03 07:40:00,2019-05-03 10:10:00,AVE,88.95,Turista,Promo
2019-05-08 07:22:39,VALENCIA,MADRID,2019-05-11 06:38:00,2019-05-11 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-02 05:04:23,MADRID,SEVILLA,2019-05-03 16:30:00,2019-05-03 18:55:00,AVE,,Turista Plus,Flexible
2019-04-19 07:20:26,MADRID,SEVILLA,2019-05-23 20:00:00,2019-05-23 22:21:00,AVE,64.05,Turista Plus,Promo
2019-04-18 04:15:37,MADRID,BARCELONA,2019-04-24 12:30:00,2019-04-24 15:30:00,AVE,107.7,Turista,Flexible
2019-04-18 11:11:27,BARCELONA,MADRID,2019-05-03 18:00:00,2019-05-03 21:10:00,AVE,107.7,Turista,Flexible
2019-04-17 20:43:58,MADRID,BARCELONA,2019-05-22 16:00:00,2019-05-22 18:30:00,AVE,78.8,Turista,Promo
2019-04-19 00:38:13,SEVILLA,MADRID,2019-04-20 12:18:00,2019-04-20 14:56:00,ALVIA,87.4,Preferente,Flexible
2019-05-05 21:39:29,MADRID,BARCELONA,2019-05-31 15:00:00,2019-05-31 17:30:00,AVE,100.4,Turista,Promo
2019-04-17 18:08:18,VALENCIA,MADRID,2019-06-02 08:00:00,2019-06-02 09:53:00,AVE,39.45,Turista,Promo
2019-05-07 11:46:54,MADRID,BARCELONA,2019-05-30 20:00:00,2019-05-30 22:30:00,AVE,78.8,Turista,Promo
2019-04-26 19:24:12,SEVILLA,MADRID,2019-05-19 08:35:00,2019-05-19 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
2019-04-24 10:43:10,MADRID,VALENCIA,2019-05-05 18:40:00,2019-05-05 20:20:00,AVE,73.1,Turista,Flexible
2019-04-13 07:29:00,MADRID,VALENCIA,2019-05-17 12:21:00,2019-05-17 19:04:00,REGIONAL,,Turista,Adulto ida
2019-04-23 10:36:57,MADRID,PONFERRADA,2019-05-29 14:40:00,2019-05-29 18:52:00,AVE-LD,31.2,Turista con enlace,Promo
2019-04-18 22:39:32,PONFERRADA,MADRID,2019-05-02 11:28:00,2019-05-02 16:00:00,LD,39.9,Turista con enlace,Promo
2019-04-26 05:08:28,VALENCIA,MADRID,2019-05-29 06:30:00,2019-05-29 08:22:00,AVE,21.95,Turista,Promo
2019-04-21 09:03:29,MADRID,SEVILLA,2019-05-24 11:05:00,2019-05-24 13:41:00,ALVIA,,Turista,Flexible
2019-04-17 13:12:46,MADRID,BARCELONA,2019-05-16 10:30:00,2019-05-16 13:15:00,AVE,75.4,Turista,Promo
2019-05-01 09:24:39,VALENCIA,MADRID,2019-05-28 08:40:00,2019-05-28 10:20:00,AVE,21.95,Turista,Promo
2019-05-08 13:33:00,SEVILLA,MADRID,2019-05-29 17:45:00,2019-05-29 20:17:00,AVE,76.3,Turista,Flexible
2019-04-21 07:05:31,VALENCIA,MADRID,2019-05-24 14:50:00,2019-05-24 22:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-16 02:15:08,MADRID,SEVILLA,2019-05-27 10:00:00,2019-05-27 12:32:00,AVE,60.3,Turista,Promo
2019-04-18 02:03:00,MADRID,BARCELONA,2019-04-22 06:30:00,2019-04-22 09:20:00,AVE,85.1,Turista,Promo
2019-04-12 07:17:54,MADRID,SEVILLA,2019-04-25 09:00:00,2019-04-25 11:38:00,AVE,60.3,Turista,Promo
2019-04-16 01:08:55,SEVILLA,MADRID,2019-05-26 19:19:00,2019-05-26 21:59:00,INTERCITY,,Turista Plus,Promo
2019-04-19 19:22:42,VALENCIA,MADRID,2019-05-14 19:10:00,2019-05-14 20:50:00,AVE,21.95,Turista,Promo
2019-04-22 00:37:42,MADRID,BARCELONA,2019-05-24 19:00:00,2019-05-24 21:30:00,AVE,88.95,Turista,Promo
2019-04-24 05:39:48,MADRID,PONFERRADA,2019-04-24 14:40:00,2019-04-24 18:52:00,AVE-LD,,Turista,Flexible
2019-04-13 15:13:06,SEVILLA,MADRID,2019-05-14 18:45:00,2019-05-14 21:17:00,AVE,60.3,Turista,Promo
2019-04-26 09:15:22,BARCELONA,MADRID,2019-05-22 07:25:00,2019-05-22 10:01:00,AVE,75.4,Turista,Promo
2019-05-04 07:38:39,BARCELONA,MADRID,2019-05-29 06:40:00,2019-05-29 09:25:00,AVE,66.75,Turista,Promo
2019-04-28 13:03:58,MADRID,SEVILLA,2019-05-26 11:00:00,2019-05-26 13:32:00,AVE,76.3,Turista,Flexible
2019-04-22 01:34:35,SEVILLA,MADRID,2019-04-22 13:40:00,2019-04-22 16:10:00,AVE,76.3,Turista,Flexible
2019-05-07 09:11:08,MADRID,PONFERRADA,2019-05-21 17:30:00,2019-05-21 21:33:00,ALVIA,33.5,Turista,Promo
2019-04-19 07:38:53,MADRID,VALENCIA,2019-05-17 10:40:00,2019-05-17 12:20:00,AVE,39.45,Turista,Promo
2019-04-25 07:43:42,MADRID,BARCELONA,2019-05-09 08:30:00,2019-05-09 11:15:00,AVE,85.1,Turista,Promo
2019-04-17 08:28:10,MADRID,PONFERRADA,2019-05-31 14:40:00,2019-05-31 20:02:00,AVE-MD,44.7,Turista con enlace,Promo +
2019-05-04 09:03:36,BARCELONA,MADRID,2019-05-28 10:00:00,2019-05-28 13:10:00,AVE,85.1,Turista,Promo
2019-05-04 15:50:28,MADRID,BARCELONA,2019-05-06 08:30:00,2019-05-06 11:15:00,AVE,102.15,Turista Plus,Promo
2019-04-18 21:30:12,MADRID,VALENCIA,2019-04-25 12:21:00,2019-04-25 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-15 05:20:38,SEVILLA,MADRID,2019-05-06 13:40:00,2019-05-06 16:10:00,AVE,69.4,Preferente,Promo
2019-04-13 00:27:16,MADRID,BARCELONA,2019-05-14 18:00:00,2019-05-14 20:30:00,AVE,,Turista,Promo
2019-04-15 14:14:51,MADRID,BARCELONA,2019-04-18 12:30:00,2019-04-18 15:30:00,AVE,181.5,Preferente,Flexible
2019-04-22 20:45:22,MADRID,BARCELONA,2019-05-07 07:15:00,2019-05-07 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2019-04-16 04:23:12,SEVILLA,MADRID,2019-05-29 06:45:00,2019-05-29 09:15:00,AVE,60.3,Turista,Promo
2019-05-01 23:05:57,BARCELONA,MADRID,2019-05-24 07:05:00,2019-05-24 09:50:00,AVE,75.4,Turista,Promo
2019-04-23 10:04:54,BARCELONA,MADRID,2019-05-07 17:25:00,2019-05-07 19:55:00,AVE,115.65,Preferente,Promo
2019-04-30 09:09:40,VALENCIA,MADRID,2019-05-20 06:30:00,2019-05-20 08:22:00,AVE,39.45,Turista,Promo
2019-04-25 23:06:22,MADRID,SEVILLA,2019-05-07 17:00:00,2019-05-07 19:38:00,AVE,60.3,Turista,Promo
2019-05-02 15:29:07,SEVILLA,MADRID,2019-05-24 06:45:00,2019-05-24 09:15:00,AVE,60.3,Turista,Promo
2019-04-20 03:39:00,BARCELONA,MADRID,2019-05-08 17:25:00,2019-05-08 19:55:00,AVE,127.1,Turista,Flexible
2019-04-18 14:08:44,MADRID,BARCELONA,2019-04-25 20:00:00,2019-04-25 22:30:00,AVE,115.65,Preferente,Promo
2019-04-20 15:38:28,VALENCIA,MADRID,2019-05-07 12:40:00,2019-05-07 14:20:00,AVE,33.65,Turista,Promo
2019-04-17 17:01:42,MADRID,SEVILLA,2019-05-25 11:05:00,2019-05-25 13:41:00,ALVIA,,Turista,Flexible
2019-05-07 19:10:26,BARCELONA,MADRID,2019-05-19 21:25:00,2019-05-19 23:55:00,AVE,98.0,Preferente,Promo
2019-04-14 20:12:01,MADRID,VALENCIA,2019-04-21 09:40:00,2019-04-21 11:24:00,AVE,27.8,Turista,Promo
2019-05-02 23:24:03,SEVILLA,MADRID,2019-05-25 08:45:00,2019-05-25 21:10:00,MD,52.5,Turista con enlace,Flexible
2019-04-18 18:46:07,PONFERRADA,MADRID,2019-04-29 06:11:00,2019-04-29 10:15:00,ALVIA,55.8,Turista,Flexible
